bd_id,cust,end_time,entity,lot_number,part_id,part_no,pin_pkg,prod_id,qty,start_time
AAW048TP1008B,MXIC,1384.380384,BBU66,P15AWAJ02,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW103,720,781.190192
AAW048TP1008B,MXIC,7534.061051,BB713,P15AWAJ18,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW103,720,6800.190919
AAW048TP1008B,MXIC,4986.570567,BB753,P15AWAJ34,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW103,720,4252.700436
AAW048TP1008B,MXIC,2339.179981,BB808,P15AWAK03,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW103,720,1229.589991
AAW048TP1008B,MXIC,663.190192,BBU17,P15AWAK19,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW103,720,60.000000
AAW048TP1008B,MXIC,4275.534849,BB786,P15AWAK35,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW103,720,3541.664718
AAW048TP1008B,MXIC,6800.190919,BB713,P15AWAL03,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW103,720,6066.320788
AAW048TP1008B,MXIC,765.670202,BB235,P15AWAL19,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW103,720,60.000000
AAW048TP1008B,MXIC,5790.560610,BBB03,P15AWAL35,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW103,720,5056.690479
AAW048TP1008B,MXIC,5720.440699,BB753,P15AWAM03,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW103,720,4986.570567
AAW048TP1008B,MXIC,1229.589991,BB914,P15AWAM19,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW103,720,120.000000
AAW048TP1008B,MXIC,1229.589991,BB808,P15AWAM35,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW103,720,120.000000
AAW048TP1008B,MXIC,2348.179981,BB852,P15AWAN03,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW103,720,1238.589991
AAW048TP1008B,MXIC,4687.359962,BB854,P15AWAN19,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW103,720,3577.769972
AAW048TP1008B,MXIC,1266.380384,BBU42,P15AWAN35,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW103,720,663.190192
AAW048TP1008B,MXIC,2339.179981,BB845,P15AWAP03,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW103,720,1229.589991
AAW048TP1008B,MXIC,1004.870132,BB767,P15AWAP19,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW103,720,271.000000
AAW048TP1041B,MXIC,3422.363261,BB219,P15AWBG07,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW086,720,2865.132994
AAW048TP1041B,MXIC,4658.330950,BB211,P15AWBG23,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW086,720,4101.100683
AAW048TP1041B,MXIC,2034.970129,BB768,P15AWBG39,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW086,720,1411.980086
AAW048TP1008B,MXIC,4675.810390,BB710,P15AWBL04,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW103,720,3941.940258
AAW048TP1008B,MXIC,1229.589991,BB845,P15AWBL20,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW103,720,120.000000
AAW048TP1041B,MXIC,1927.690800,BB234,P15AWBM04,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW086,720,1370.460533
AAW048TP1041B,MXIC,1711.860175,BB767,P15AWBM20,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW086,720,1088.870132
AAW048TP1041B,MXIC,4621.930301,BBB29,P15AWBM36,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW086,720,3998.940258
AAW048TP1041B,MXIC,5500.512335,BB216,P14AWDZ36,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW086,720,4943.282068
AAW048TP1041B,MXIC,5264.570567,BBB32,P14AWDZ17,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW086,720,4641.580524
AAW048TP1041B,MXIC,3271.591268,BB216,P14AWDZ33,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW086,720,2714.361002
AAW048TP1008B,MXIC,5030.521536,BBU67,P15AWAG31,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW103,720,4427.331344
AAW048TP1008B,MXIC,798.190192,BBU49,P15AWAG47,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW103,720,195.000000
AAW048TP1008B,MXIC,7036.581137,BB806,P15AWAJ15,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW103,720,5926.991146
AAW048TP1008B,MXIC,781.190192,BBU66,P15AWAJ31,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW103,720,178.000000
AAW048TP1008B,MXIC,1416.227142,BB841,P15AWAJ47,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW103,601,490.027719
AAW048TP1008B,MXIC,6086.670565,BB788,P15AWAK16,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW103,720,5352.800433
AAW048TP1008B,MXIC,1254.589991,BB831,P15AWAK32,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW103,720,145.000000
AAW048TP1008B,MXIC,2598.221175,BB806,P15AWAK48,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW103,74,2484.179981
AAW048TP1008B,MXIC,1439.900468,BB214,P15AWAL16,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW103,720,734.230267
AAW048TP1008B,MXIC,5926.991146,BB806,P15AWAL32,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW103,720,4817.401156
AAW048TP1008B,MXIC,3736.955150,BB811,P15AWAL48,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW103,187,3448.769972
AAW048TP1008B,MXIC,1287.589991,BB871,P15AWAM16,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW103,720,178.000000
AAW048TP1008B,MXIC,3733.141152,BBU52,P15AWAM32,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW103,720,3129.950960
AAW048TP1008B,MXIC,490.027719,BB841,P15AWAM48,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW103,244,114.000000
AAW048TP1008B,MXIC,5661.949953,BB855,P15AWAN16,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW103,720,4552.359962
AAW048TP1008B,MXIC,2339.179981,BB914,P15AWAN32,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW103,720,1229.589991
AAW048TP1008B,MXIC,1504.694588,BB786,P15AWAN48,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW103,89,1413.980086
AAW048TP1008B,MXIC,5065.570567,BB759,P15AWAP16,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW103,720,4331.700436
AAW048TP1041B,MXIC,794.990043,BB745,P15AWBG04,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW086,720,172.000000
AAW048TP1041B,MXIC,7116.018935,BB757,P15AWBG20,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW086,720,6493.028892
AAW048TP1041B,MXIC,1791.690800,BB211,P15AWBG36,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW086,720,1234.460533
AAW048TP1008B,MXIC,3448.769972,BB914,P15AWBL01,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW103,720,2339.179981
AAW048TP1008B,MXIC,4558.359962,BB845,P15AWBL17,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW103,720,3448.769972
AAW048TP1041B,MXIC,3909.940258,BB745,P15AWBM01,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW086,720,3286.950215
AAW048TP1041B,MXIC,3544.956548,BB731,P15AWBM17,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW086,720,2921.966505
AAW048TP1041B,MXIC,5605.514935,BB786,P15AWBM33,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW086,720,4982.524892
AAW048TP1041B,MXIC,3457.664718,BB786,P15AWCC11,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW086,720,2834.674675
AAW048TP1041B,MXIC,4972.690479,BBB03,P15AWCC27,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW086,720,4349.700436
AAW048TP1041B,MXIC,8864.041137,BB713,P15AWCC43,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW086,720,8241.051094
AAW048TP1041B,MXIC,5870.038849,BB757,P15AWCG15,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW086,720,5247.048806
AAW048TP1041B,MXIC,3280.950215,BB768,P15AWCG31,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW086,720,2657.960172
AAW048TP1041B,MXIC,774.116288,BB731,P15AWCG47,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW086,630,229.000000
AAW048TP1041B,MXIC,677.230267,BB219,P15AWCZ05,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW086,720,120.000000
AAW048TP1041B,MXIC,8086.171005,BBB22,P14AWDZ26,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW086,720,7463.180962
AAW048TP1041B,MXIC,4247.700436,BB759,P14AWDZ42,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW086,720,3624.710392
AAW048TP1008B,MXIC,6423.385067,BB786,P15AWAG11,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW103,720,5689.514935
AAW048TP1008B,MXIC,1230.589991,BB869,P15AWAG27,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW103,720,121.000000
AAW048TP1008B,MXIC,5854.023883,BB723,P15AWAG43,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW103,720,5120.153751
AAW048TP1008B,MXIC,1343.380384,BBU13,P15AWAJ11,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW103,720,740.190192
AAW048TP1008B,MXIC,2549.760768,BBU06,P15AWAJ27,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW103,720,1946.570576
AAW048TP1008B,MXIC,1411.380384,BBU67,P15AWAJ43,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW103,720,808.190192
AAW048TP1008B,MXIC,2506.760768,BBU19,P15AWAK12,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW103,720,1903.570576
AAW048TP1008B,MXIC,5352.800433,BB788,P15AWAK28,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW103,720,4618.930301
AAW048TP1008B,MXIC,4626.359962,BB868,P15AWAK44,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW103,720,3516.769972
AAW048TP1008B,MXIC,3075.950960,BBU42,P15AWAL12,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW103,720,2472.760768
AAW048TP1008B,MXIC,1869.570576,BBU42,P15AWAL28,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW103,720,1266.380384
AAW048TP1008B,MXIC,3507.769972,BB891,P15AWAL44,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW103,720,2398.179981
AAW048TP1008B,MXIC,4558.359962,BB912,P15AWAM12,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW103,720,3448.769972
AAW048TP1008B,MXIC,4616.359962,BB871,P15AWAM28,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW103,720,3506.769972
AAW048TP1008B,MXIC,4558.359962,BB808,P15AWAM44,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW103,720,3448.769972
AAW048TP1008B,MXIC,2617.760768,BBU67,P15AWAN12,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW103,720,2014.570576
AAW048TP1008B,MXIC,2406.730306,BBB22,P15AWAN28,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW103,720,1672.860175
AAW048TP1008B,MXIC,3594.031203,BB230,P15AWAN44,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW103,720,2888.361002
AAW048TP1008B,MXIC,1266.380384,BBU27,P15AWAP12,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW103,720,663.190192
AAW048TP1041B,MXIC,5651.284328,BB219,P15AWBG16,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW086,720,5094.054061
AAW048TP1041B,MXIC,2129.970129,BBB29,P15AWBG32,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW086,720,1506.980086
AAW048TP1041B,MXIC,4413.163708,BB723,P15AWBG48,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW086,145,4287.700436
AAW048TP1008B,MXIC,5668.949953,BB869,P15AWBL13,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW103,720,4559.359962
AAW048TP1041B,MXIC,1988.970129,BB710,P15AWBM13,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW086,720,1365.980086
AAW048TP1041B,MXIC,6561.013926,BB723,P15AWBM29,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW086,720,5938.023883
AAW048TP1041B,MXIC,12020.221218,BB787,P15AWBM45,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW086,720,11397.231175
AAW048TP1041B,MXIC,1365.980086,BBB15,P15AWCC07,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW086,720,742.990043
AAW048TP1041B,MXIC,1329.980086,BB786,P15AWCC23,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW086,720,706.990043
AAW048TP1041B,MXIC,1952.970129,BB787,P15AWCC39,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW086,720,1329.980086
AAW048TP1041B,MXIC,4193.051802,BB235,P15AWCG11,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW086,720,3635.821535
AAW048TP1041B,MXIC,752.990043,BBB36,P15AWCG27,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW086,720,130.000000
AAW048TP1041B,MXIC,3664.710392,BB723,P15AWCG43,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW086,720,3041.720349
AAW048TP1041B,MXIC,10774.241132,BB787,P15AWCZ01,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW086,720,10151.251089
AAW048TP1041B,MXIC,7892.083005,BB234,P14AWDZ29,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW086,720,7334.852738
AAW048TP1041B,MXIC,3198.950215,BB787,P14AWDZ23,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW086,720,2575.960172
AAW048TP1008B,MXIC,4558.359962,BB914,P15AWAG21,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW103,720,3448.769972
AAW048TP1008B,MXIC,1366.589991,BB864,P15AWAG37,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW103,720,257.000000
AAW048TP1008B,MXIC,4558.359962,BB842,P15AWAJ05,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW103,720,3448.769972
AAW048TP1008B,MXIC,2339.179981,BB912,P15AWAJ21,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW103,720,1229.589991
AAW048TP1008B,MXIC,3480.769972,BB902,P15AWAJ37,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW103,720,2371.179981
AAW048TP1008B,MXIC,5667.949953,BB912,P15AWAK06,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW103,720,4558.359962
AAW048TP1008B,MXIC,1329.589991,BB888,P15AWAK22,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW103,720,220.000000
AAW048TP1008B,MXIC,1356.589991,BB840,P15AWAK38,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW103,720,247.000000
AAW048TP1008B,MXIC,1266.380384,BBU46,P15AWAL06,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW103,720,663.190192
AAW048TP1008B,MXIC,3442.769972,BBJ02,P15AWAL22,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW103,720,2333.179981
AAW048TP1008B,MXIC,1266.380384,BBU17,P15AWAL38,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW103,720,663.190192
AAW048TP1008B,MXIC,2468.179981,BB854,P15AWAM06,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW103,720,1358.589991
AAW048TP1008B,MXIC,6241.182537,BB231,P15AWAM22,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW103,720,5535.512335
AAW048TP1008B,MXIC,5439.800433,BBB29,P15AWAM38,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW103,720,4705.930301
AAW048TP1008B,MXIC,6847.412803,BB216,P15AWAN06,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW103,720,6141.742602
AAW048TP1008B,MXIC,3548.769972,BB888,P15AWAN22,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW103,720,2439.179981
AAW048TP1008B,MXIC,1929.570576,BBU09,P15AWAN38,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW103,720,1326.380384
AAW048TP1008B,MXIC,6184.670565,BB766,P15AWAP06,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW103,720,5450.800433
AAW048TP1008B,MXIC,1229.589991,BB922,P15AWAP22,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW103,720,120.000000
AAW048TP1041B,MXIC,3078.591268,BB235,P15AWBG10,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW086,720,2521.361002
AAW048TP1041B,MXIC,3871.940258,BB725,P15AWBG26,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW086,720,3248.950215
AAW048TP1041B,MXIC,2921.966505,BB731,P15AWBG42,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW086,720,2298.976462
AAW048TP1008B,MXIC,3448.769972,BB872,P15AWBL07,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW103,720,2339.179981
AAW048TP1008B,MXIC,1229.589991,BB827,P15AWBL23,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW103,720,120.000000
AAW048TP1041B,MXIC,3248.950215,BB725,P15AWBM07,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW086,720,2625.960172
AAW048TP1041B,MXIC,3857.940258,BB758,P15AWBM23,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW086,720,3234.950215
AAW048TP1041B,MXIC,706.990043,BB786,P15AWBM39,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW086,720,84.000000
AAW048TP1041B,MXIC,5036.153751,BB723,P15AWCC01,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW086,720,4413.163708
AAW048TP1041B,MXIC,3979.593528,BB219,P15AWCC17,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW086,720,3422.363261
AAW048TP1041B,MXIC,2834.674675,BB786,P15AWCC33,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW086,720,2211.684632
AAW048TP1041B,MXIC,726.230267,BB216,P15AWCG05,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW086,720,169.000000
AAW048TP1041B,MXIC,1234.460533,BB231,P15AWCG21,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW086,720,677.230267
AAW048TP1041B,MXIC,4203.820347,BB767,P15AWCG37,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW086,720,3580.830304
AAW048TP1041B,MXIC,1379.980086,BB725,P15AWCJ05,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW086,720,756.990043
AAW048TP1041B,MXIC,5155.920344,BB745,P15AWCG40,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW086,720,4532.930301
AAW048TP1041B,MXIC,677.230267,BB211,P15AWCG24,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW086,720,120.000000
AAW048TP1041B,MXIC,6510.550653,BBB32,P15AWCG08,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW086,720,5887.560610
AAW048TP1041B,MXIC,8843.630737,BB767,P15AWCC36,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW086,720,8220.640694
AAW048TP1041B,MXIC,6917.660608,BBB36,P15AWCC20,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW086,720,6294.670565
AAW048TP1041B,MXIC,12510.805008,BB231,P15AWCC04,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW086,720,11953.574742
AAW048TP1041B,MXIC,4534.930301,BB788,P15AWBM42,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW086,720,3911.940258
AAW048TP1041B,MXIC,2663.960172,BB745,P15AWBM26,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW086,720,2040.970129
AAW048TP1041B,MXIC,3333.950215,BB757,P15AWBM10,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW086,720,2710.960172
AAW048TP1008B,MXIC,1869.570576,BBU51,P15AWBL26,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW103,720,1266.380384
AAW048TP1008B,MXIC,2214.976462,BB731,P15AWBL10,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW103,720,1481.106331
AAW048TP1041B,MXIC,2575.960172,BB787,P15AWBG45,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW086,720,1952.970129
AAW048TP1041B,MXIC,6294.670565,BBB36,P15AWBG29,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW086,720,5671.680522
AAW048TP1041B,MXIC,2804.361002,BB230,P15AWBG13,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW086,720,2247.130735
AAW048TP1008B,MXIC,1923.570576,BBU52,P15AWAP25,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW103,720,1320.380384
AAW048TP1008B,MXIC,1447.380384,BBU18,P15AWAP09,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW103,720,844.190192
AAW048TP1008B,MXIC,1570.860175,BBB36,P15AWAN41,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW103,720,836.990043
AAW048TP1008B,MXIC,4962.127431,BB924,P15AWAN25,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW103,720,3852.537440
AAW048TP1008B,MXIC,4558.359962,BB825,P15AWAN09,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW103,720,3448.769972
AAW048TP1008B,MXIC,1297.589991,BB868,P15AWAM41,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW103,720,188.000000
AAW048TP1008B,MXIC,3874.470570,BBB22,P15AWAM25,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW103,720,3140.600438
AAW048TP1008B,MXIC,3210.950960,BBU49,P15AWAM09,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW103,720,2607.760768
AAW048TP1008B,MXIC,8990.719925,BB855,P15AWAL41,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW103,720,7881.129934
AAW048TP1008B,MXIC,697.190192,BBU19,P15AWAL25,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW103,720,94.000000
AAW048TP1008B,MXIC,5667.949953,BB827,P15AWAL09,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW103,720,4558.359962
AAW048TP1008B,MXIC,1266.380384,BBU12,P15AWAK41,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW103,720,663.190192
AAW048TP1008B,MXIC,2364.179981,BB831,P15AWAK25,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW103,720,1254.589991
AAW048TP1008B,MXIC,2078.570576,BBU65,P15AWAK09,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW103,720,1475.380384
AAW048TP1008B,MXIC,5177.161938,BB217,P15AWAJ40,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW103,720,4471.491737
AAW048TP1008B,MXIC,3486.769972,BB931,P15AWAJ24,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW103,720,2377.179981
AAW048TP1008B,MXIC,1923.570576,BBU01,P15AWAJ08,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW103,720,1320.380384
AAW048TP1008B,MXIC,6619.660608,BB787,P15AWAG40,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW103,720,5885.790476
AAW048TP1008B,MXIC,2409.179981,BB929,P15AWAG24,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW103,720,1299.589991
AAW048TP1008B,MXIC,3448.769972,BB827,P15AWAG08,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW103,720,2339.179981
AAW048TP1041B,MXIC,7184.003969,BB723,P15AWBG06,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW086,720,6561.013926
AAW048TP1041B,MXIC,3513.830304,BBB15,P15AWBG22,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW086,720,2890.840261
AAW048TP1041B,MXIC,3580.830304,BB767,P15AWBG38,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW086,720,2957.840261
AAW048TP1008B,MXIC,1229.589991,BB801,P15AWBL03,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW103,720,120.000000
AAW048TP1008B,MXIC,9194.225328,BB786,P15AWBL19,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW103,720,8460.355196
AAW048TP1041B,MXIC,7303.770562,BB745,P15AWBM03,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW086,720,6680.780519
AAW048TP1041B,MXIC,7050.420785,BB753,P15AWBM19,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW086,720,6427.430742
AAW048TP1041B,MXIC,2700.960172,BB753,P15AWBM35,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW086,720,2077.970129
AAW048TP1041B,MXIC,5887.560610,BBB32,P15AWCC13,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW086,720,5264.570567
AAW048TP1041B,MXIC,3344.031203,BB214,P15AWCC29,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW086,720,2786.800937
AAW048TP1041B,MXIC,1417.980086,BB745,P15AWCC45,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW086,720,794.990043
AAW048TP1041B,MXIC,2158.570670,BB217,P15AWCG01,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW086,720,1601.340403
AAW048TP1041B,MXIC,6349.900430,BB758,P15AWCG17,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW086,720,5726.910387
AAW048TP1041B,MXIC,1365.980086,BB758,P15AWCG33,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW086,720,742.990043
AAW048TP1041B,MXIC,2247.130735,BB230,P15AWCJ01,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW086,720,1689.900468
AAW048TP1041B,MXIC,1506.980086,BBB29,P15AWCZ07,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW086,720,883.990043
AAW048TP1008B,MXIC,4552.359962,BB855,P15AWAG17,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW103,720,3442.769972
AAW048TP1008B,MXIC,1358.589991,BB854,P15AWAG33,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW103,720,249.000000
AAW048TP1008B,MXIC,1229.589991,BB828,P15AWAJ01,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW103,720,120.000000
AAW048TP1008B,MXIC,3518.830304,BB753,P15AWAJ17,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW103,720,2784.960172
AAW048TP1008B,MXIC,6777.539943,BB825,P15AWAJ33,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW103,720,5667.949953
AAW048TP1008B,MXIC,1809.570576,BBU68,P15AWAK02,1091A08T41,A0803CB1000,TSOP1-48/M2,048TPAW103,720,1206.380384
